date,trust,dept,beds,patients,source_file,nurses_min_needed
2025-02-01,Buckinghamshire Healthcare NHS Trust,G&A Paediatric,31,23,Beds Sitrep Data Feb 2025.csv,6
2025-03-01,Buckinghamshire Healthcare NHS Trust,G&A Paediatric,31,25,Beds Situation Report March 2025.csv,7
2024-10-01,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Critical Care Adult,11,8,October 2024 Beds Sitrep Data.csv,4
2024-11-01,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,Critical Care Adult,10,8,Beds Sitrep Data Nov 2024.csv,4
2024-10-01,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,G&A Adult,678,667,October 2024 Beds Sitrep Data.csv,134
2024-11-01,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,G&A Adult,674,662,Beds Sitrep Data Nov 2024.csv,133
2024-10-01,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,G&A Paediatric,39,29,October 2024 Beds Sitrep Data.csv,8
2024-11-01,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,G&A Paediatric,41,32,Beds Sitrep Data Nov 2024.csv,8
2024-10-01,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,66,55,October 2024 Beds Sitrep Data.csv,28
2024-11-01,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,67,56,Beds Sitrep Data Nov 2024.csv,28
2024-10-01,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Adult,981,923,October 2024 Beds Sitrep Data.csv,185
2024-11-01,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Adult,977,918,Beds Sitrep Data Nov 2024.csv,184
2024-10-01,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,76,58,October 2024 Beds Sitrep Data.csv,15
2024-11-01,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,77,59,Beds Sitrep Data Nov 2024.csv,15
2024-10-01,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,24,20,October 2024 Beds Sitrep Data.csv,10
2024-11-01,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,24,21,Beds Sitrep Data Nov 2024.csv,11
2024-10-01,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,G&A Adult,700,693,October 2024 Beds Sitrep Data.csv,139
2024-11-01,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,G&A Adult,708,697,Beds Sitrep Data Nov 2024.csv,140
2024-10-01,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,70,39,October 2024 Beds Sitrep Data.csv,10
2024-11-01,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,70,50,Beds Sitrep Data Nov 2024.csv,13
2024-10-01,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,15,12,October 2024 Beds Sitrep Data.csv,6
2024-11-01,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,15,10,Beds Sitrep Data Nov 2024.csv,5
2024-10-01,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,G&A Adult,520,501,October 2024 Beds Sitrep Data.csv,101
2024-11-01,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,G&A Adult,522,504,Beds Sitrep Data Nov 2024.csv,101
2024-10-01,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,18,14,October 2024 Beds Sitrep Data.csv,4
2024-11-01,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,18,16,Beds Sitrep Data Nov 2024.csv,4
2024-10-01,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,15,13,October 2024 Beds Sitrep Data.csv,7
2024-11-01,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,15,13,Beds Sitrep Data Nov 2024.csv,7
2024-10-01,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,G&A Adult,454,451,October 2024 Beds Sitrep Data.csv,91
2024-11-01,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,G&A Adult,451,446,Beds Sitrep Data Nov 2024.csv,90
2024-10-01,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,22,14,October 2024 Beds Sitrep Data.csv,4
2024-11-01,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,22,15,Beds Sitrep Data Nov 2024.csv,4
2024-10-01,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Critical Care Adult,21,13,October 2024 Beds Sitrep Data.csv,7
2024-11-01,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,Critical Care Adult,21,12,Beds Sitrep Data Nov 2024.csv,6
2024-10-01,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,G&A Adult,817,754,October 2024 Beds Sitrep Data.csv,151
2024-11-01,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,G&A Adult,833,744,Beds Sitrep Data Nov 2024.csv,149
2024-10-01,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,G&A Paediatric,32,22,October 2024 Beds Sitrep Data.csv,6
2024-11-01,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,G&A Paediatric,33,26,Beds Sitrep Data Nov 2024.csv,7
2024-10-01,CROYDON HEALTH SERVICES NHS TRUST,Critical Care Adult,15,13,October 2024 Beds Sitrep Data.csv,7
2024-11-01,CROYDON HEALTH SERVICES NHS TRUST,Critical Care Adult,15,14,Beds Sitrep Data Nov 2024.csv,7
2024-10-01,CROYDON HEALTH SERVICES NHS TRUST,G&A Adult,449,447,October 2024 Beds Sitrep Data.csv,90
2024-11-01,CROYDON HEALTH SERVICES NHS TRUST,G&A Adult,446,440,Beds Sitrep Data Nov 2024.csv,88
2024-10-01,CROYDON HEALTH SERVICES NHS TRUST,G&A Paediatric,18,13,October 2024 Beds Sitrep Data.csv,4
2024-11-01,CROYDON HEALTH SERVICES NHS TRUST,G&A Paediatric,18,14,Beds Sitrep Data Nov 2024.csv,4
2024-12-01,Calderdale and Huddersfield NHS Foundation Trust,Critical Care Adult,11,10,Dec 2024 Beds Sitrep Data.csv,5
2025-01-01,Calderdale and Huddersfield NHS Foundation Trust,Critical Care Adult,12,10,Beds Sitrep Data Jan 2025.csv,5
2025-02-01,Calderdale and Huddersfield NHS Foundation Trust,Critical Care Adult,11,10,Beds Sitrep Data Feb 2025.csv,5
2025-03-01,Calderdale and Huddersfield NHS Foundation Trust,Critical Care Adult,11,8,Beds Situation Report March 2025.csv,4
2024-12-01,Calderdale and Huddersfield NHS Foundation Trust,G&A Adult,675,657,Dec 2024 Beds Sitrep Data.csv,132
2025-01-01,Calderdale and Huddersfield NHS Foundation Trust,G&A Adult,701,690,Beds Sitrep Data Jan 2025.csv,138
2025-02-01,Calderdale and Huddersfield NHS Foundation Trust,G&A Adult,693,683,Beds Sitrep Data Feb 2025.csv,137
2025-03-01,Calderdale and Huddersfield NHS Foundation Trust,G&A Adult,692,667,Beds Situation Report March 2025.csv,134
2024-12-01,Calderdale and Huddersfield NHS Foundation Trust,G&A Paediatric,42,31,Dec 2024 Beds Sitrep Data.csv,8
2025-01-01,Calderdale and Huddersfield NHS Foundation Trust,G&A Paediatric,42,23,Beds Sitrep Data Jan 2025.csv,6
2025-02-01,Calderdale and Huddersfield NHS Foundation Trust,G&A Paediatric,42,29,Beds Sitrep Data Feb 2025.csv,8
2025-03-01,Calderdale and Huddersfield NHS Foundation Trust,G&A Paediatric,42,26,Beds Situation Report March 2025.csv,7
2024-12-01,Cambridge University Hospitals NHS Foundation Trust,Critical Care Adult,67,55,Dec 2024 Beds Sitrep Data.csv,28
2025-01-01,Cambridge University Hospitals NHS Foundation Trust,Critical Care Adult,67,55,Beds Sitrep Data Jan 2025.csv,28
2025-02-01,Cambridge University Hospitals NHS Foundation Trust,Critical Care Adult,67,55,Beds Sitrep Data Feb 2025.csv,28
2025-03-01,Cambridge University Hospitals NHS Foundation Trust,Critical Care Adult,74,58,Beds Situation Report March 2025.csv,29
2024-12-01,Cambridge University Hospitals NHS Foundation Trust,G&A Adult,975,912,Dec 2024 Beds Sitrep Data.csv,183
2025-01-01,Cambridge University Hospitals NHS Foundation Trust,G&A Adult,971,912,Beds Sitrep Data Jan 2025.csv,183
2025-02-01,Cambridge University Hospitals NHS Foundation Trust,G&A Adult,972,914,Beds Sitrep Data Feb 2025.csv,183
2025-03-01,Cambridge University Hospitals NHS Foundation Trust,G&A Adult,988,905,Beds Situation Report March 2025.csv,181
2024-12-01,Cambridge University Hospitals NHS Foundation Trust,G&A Paediatric,76,57,Dec 2024 Beds Sitrep Data.csv,15
2025-01-01,Cambridge University Hospitals NHS Foundation Trust,G&A Paediatric,76,58,Beds Sitrep Data Jan 2025.csv,15
2025-02-01,Cambridge University Hospitals NHS Foundation Trust,G&A Paediatric,76,57,Beds Sitrep Data Feb 2025.csv,15
2025-03-01,Cambridge University Hospitals NHS Foundation Trust,G&A Paediatric,79,64,Beds Situation Report March 2025.csv,16
2024-12-01,Chelsea and Westminster Hospital NHS Foundation Trust,Critical Care Adult,24,20,Dec 2024 Beds Sitrep Data.csv,10
2025-01-01,Chelsea and Westminster Hospital NHS Foundation Trust,Critical Care Adult,25,24,Beds Sitrep Data Jan 2025.csv,12
2025-02-01,Chelsea and Westminster Hospital NHS Foundation Trust,Critical Care Adult,25,24,Beds Sitrep Data Feb 2025.csv,12
2025-03-01,Chelsea and Westminster Hospital NHS Foundation Trust,Critical Care Adult,24,21,Beds Situation Report March 2025.csv,11
2024-12-01,Chelsea and Westminster Hospital NHS Foundation Trust,G&A Adult,706,691,Dec 2024 Beds Sitrep Data.csv,139
2025-01-01,Chelsea and Westminster Hospital NHS Foundation Trust,G&A Adult,723,702,Beds Sitrep Data Jan 2025.csv,141
2025-02-01,Chelsea and Westminster Hospital NHS Foundation Trust,G&A Adult,723,687,Beds Sitrep Data Feb 2025.csv,138
2025-03-01,Chelsea and Westminster Hospital NHS Foundation Trust,G&A Adult,710,687,Beds Situation Report March 2025.csv,138
2024-12-01,Chelsea and Westminster Hospital NHS Foundation Trust,G&A Paediatric,70,51,Dec 2024 Beds Sitrep Data.csv,13
2025-01-01,Chelsea and Westminster Hospital NHS Foundation Trust,G&A Paediatric,70,50,Beds Sitrep Data Jan 2025.csv,13
2025-02-01,Chelsea and Westminster Hospital NHS Foundation Trust,G&A Paediatric,70,53,Beds Sitrep Data Feb 2025.csv,14
2025-03-01,Chelsea and Westminster Hospital NHS Foundation Trust,G&A Paediatric,70,59,Beds Situation Report March 2025.csv,15
2024-12-01,Chesterfield Royal Hospital NHS Foundation Trust,Critical Care Adult,15,12,Dec 2024 Beds Sitrep Data.csv,6
2025-01-01,Chesterfield Royal Hospital NHS Foundation Trust,Critical Care Adult,15,14,Beds Sitrep Data Jan 2025.csv,7
2025-02-01,Chesterfield Royal Hospital NHS Foundation Trust,Critical Care Adult,15,12,Beds Sitrep Data Feb 2025.csv,6
2025-03-01,Chesterfield Royal Hospital NHS Foundation Trust,Critical Care Adult,15,13,Beds Situation Report March 2025.csv,7
2024-12-01,Chesterfield Royal Hospital NHS Foundation Trust,G&A Adult,530,497,Dec 2024 Beds Sitrep Data.csv,100
2025-01-01,Chesterfield Royal Hospital NHS Foundation Trust,G&A Adult,546,520,Beds Sitrep Data Jan 2025.csv,104
2025-02-01,Chesterfield Royal Hospital NHS Foundation Trust,G&A Adult,552,526,Beds Sitrep Data Feb 2025.csv,106
2025-03-01,Chesterfield Royal Hospital NHS Foundation Trust,G&A Adult,533,510,Beds Situation Report March 2025.csv,102
2024-12-01,Chesterfield Royal Hospital NHS Foundation Trust,G&A Paediatric,18,13,Dec 2024 Beds Sitrep Data.csv,4
2025-01-01,Chesterfield Royal Hospital NHS Foundation Trust,G&A Paediatric,18,12,Beds Sitrep Data Jan 2025.csv,3
2025-02-01,Chesterfield Royal Hospital NHS Foundation Trust,G&A Paediatric,18,14,Beds Sitrep Data Feb 2025.csv,4
2025-03-01,Chesterfield Royal Hospital NHS Foundation Trust,G&A Paediatric,18,14,Beds Situation Report March 2025.csv,4
2024-12-01,Countess of Chester Hospital NHS Foundation Trust,Critical Care Adult,15,13,Dec 2024 Beds Sitrep Data.csv,7
2025-01-01,Countess of Chester Hospital NHS Foundation Trust,Critical Care Adult,15,14,Beds Sitrep Data Jan 2025.csv,7
2025-02-01,Countess of Chester Hospital NHS Foundation Trust,Critical Care Adult,15,12,Beds Sitrep Data Feb 2025.csv,6
2025-03-01,Countess of Chester Hospital NHS Foundation Trust,Critical Care Adult,15,13,Beds Situation Report March 2025.csv,7
2024-12-01,Countess of Chester Hospital NHS Foundation Trust,G&A Adult,457,447,Dec 2024 Beds Sitrep Data.csv,90
2025-01-01,Countess of Chester Hospital NHS Foundation Trust,G&A Adult,481,480,Beds Sitrep Data Jan 2025.csv,96
2025-02-01,Countess of Chester Hospital NHS Foundation Trust,G&A Adult,473,467,Beds Sitrep Data Feb 2025.csv,94
2025-03-01,Countess of Chester Hospital NHS Foundation Trust,G&A Adult,474,466,Beds Situation Report March 2025.csv,94
2024-12-01,Countess of Chester Hospital NHS Foundation Trust,G&A Paediatric,22,13,Dec 2024 Beds Sitrep Data.csv,4
2025-01-01,Countess of Chester Hospital NHS Foundation Trust,G&A Paediatric,22,12,Beds Sitrep Data Jan 2025.csv,3
2025-02-01,Countess of Chester Hospital NHS Foundation Trust,G&A Paediatric,22,13,Beds Sitrep Data Feb 2025.csv,4
2025-03-01,Countess of Chester Hospital NHS Foundation Trust,G&A Paediatric,22,11,Beds Situation Report March 2025.csv,3
2024-12-01,County Durham and Darlington NHS Foundation Trust,Critical Care Adult,21,14,Dec 2024 Beds Sitrep Data.csv,7
2025-01-01,County Durham and Darlington NHS Foundation Trust,Critical Care Adult,21,16,Beds Sitrep Data Jan 2025.csv,8
2025-02-01,County Durham and Darlington NHS Foundation Trust,Critical Care Adult,21,12,Beds Sitrep Data Feb 2025.csv,6
2025-03-01,County Durham and Darlington NHS Foundation Trust,Critical Care Adult,21,10,Beds Situation Report March 2025.csv,5
2024-12-01,County Durham and Darlington NHS Foundation Trust,G&A Adult,844,754,Dec 2024 Beds Sitrep Data.csv,151
2025-01-01,County Durham and Darlington NHS Foundation Trust,G&A Adult,844,789,Beds Sitrep Data Jan 2025.csv,158
2025-02-01,County Durham and Darlington NHS Foundation Trust,G&A Adult,846,779,Beds Sitrep Data Feb 2025.csv,156
2025-03-01,County Durham and Darlington NHS Foundation Trust,G&A Adult,840,758,Beds Situation Report March 2025.csv,152
2024-12-01,County Durham and Darlington NHS Foundation Trust,G&A Paediatric,33,24,Dec 2024 Beds Sitrep Data.csv,6
2025-01-01,County Durham and Darlington NHS Foundation Trust,G&A Paediatric,33,19,Beds Sitrep Data Jan 2025.csv,5
2025-02-01,County Durham and Darlington NHS Foundation Trust,G&A Paediatric,33,19,Beds Sitrep Data Feb 2025.csv,5
2025-03-01,County Durham and Darlington NHS Foundation Trust,G&A Paediatric,33,23,Beds Situation Report March 2025.csv,6
2024-12-01,Croydon Health Services NHS Trust,Critical Care Adult,15,15,Dec 2024 Beds Sitrep Data.csv,8
2025-01-01,Croydon Health Services NHS Trust,Critical Care Adult,15,15,Beds Sitrep Data Jan 2025.csv,8
2025-02-01,Croydon Health Services NHS Trust,Critical Care Adult,15,15,Beds Sitrep Data Feb 2025.csv,8
2025-03-01,Croydon Health Services NHS Trust,Critical Care Adult,15,15,Beds Situation Report March 2025.csv,8
2024-12-01,Croydon Health Services NHS Trust,G&A Adult,453,448,Dec 2024 Beds Sitrep Data.csv,90
2025-01-01,Croydon Health Services NHS Trust,G&A Adult,470,464,Beds Sitrep Data Jan 2025.csv,93
2025-02-01,Croydon Health Services NHS Trust,G&A Adult,471,466,Beds Sitrep Data Feb 2025.csv,94
2025-03-01,Croydon Health Services NHS Trust,G&A Adult,464,460,Beds Situation Report March 2025.csv,92
2024-12-01,Croydon Health Services NHS Trust,G&A Paediatric,18,12,Dec 2024 Beds Sitrep Data.csv,3
2025-01-01,Croydon Health Services NHS Trust,G&A Paediatric,18,13,Beds Sitrep Data Jan 2025.csv,4
2025-02-01,Croydon Health Services NHS Trust,G&A Paediatric,18,12,Beds Sitrep Data Feb 2025.csv,3
2025-03-01,Croydon Health Services NHS Trust,G&A Paediatric,18,13,Beds Situation Report March 2025.csv,4
2024-10-01,DARTFORD AND GRAVESHAM NHS TRUST,Critical Care Adult,12,11,October 2024 Beds Sitrep Data.csv,6
2024-11-01,DARTFORD AND GRAVESHAM NHS TRUST,Critical Care Adult,12,11,Beds Sitrep Data Nov 2024.csv,6
2024-10-01,DARTFORD AND GRAVESHAM NHS TRUST,G&A Adult,492,470,October 2024 Beds Sitrep Data.csv,94
2024-11-01,DARTFORD AND GRAVESHAM NHS TRUST,G&A Adult,491,471,Beds Sitrep Data Nov 2024.csv,95
2024-10-01,DARTFORD AND GRAVESHAM NHS TRUST,G&A Paediatric,44,28,October 2024 Beds Sitrep Data.csv,7
2024-11-01,DARTFORD AND GRAVESHAM NHS TRUST,G&A Paediatric,46,32,Beds Sitrep Data Nov 2024.csv,8
2024-10-01,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,26,21,October 2024 Beds Sitrep Data.csv,11
2024-11-01,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,Critical Care Adult,26,21,Beds Sitrep Data Nov 2024.csv,11
2024-10-01,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,G&A Adult,715,691,October 2024 Beds Sitrep Data.csv,139
2024-11-01,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,G&A Adult,714,678,Beds Sitrep Data Nov 2024.csv,136
2024-10-01,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,20,12,October 2024 Beds Sitrep Data.csv,3
2024-11-01,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,G&A Paediatric,20,17,Beds Sitrep Data Nov 2024.csv,5
2024-10-01,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,8,8,October 2024 Beds Sitrep Data.csv,4
2024-11-01,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Critical Care Adult,9,9,Beds Sitrep Data Nov 2024.csv,5
2024-10-01,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,G&A Adult,319,314,October 2024 Beds Sitrep Data.csv,63
2024-11-01,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,G&A Adult,320,314,Beds Sitrep Data Nov 2024.csv,63
2024-10-01,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,14,9,October 2024 Beds Sitrep Data.csv,3
2024-11-01,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,G&A Paediatric,14,9,Beds Sitrep Data Nov 2024.csv,3
2024-12-01,Dartford and Gravesham NHS Trust,Critical Care Adult,12,10,Dec 2024 Beds Sitrep Data.csv,5
2025-01-01,Dartford and Gravesham NHS Trust,Critical Care Adult,13,12,Beds Sitrep Data Jan 2025.csv,6
2025-02-01,Dartford and Gravesham NHS Trust,Critical Care Adult,12,11,Beds Sitrep Data Feb 2025.csv,6
2025-03-01,Dartford and Gravesham NHS Trust,Critical Care Adult,12,11,Beds Situation Report March 2025.csv,6
2024-12-01,Dartford and Gravesham NHS Trust,G&A Adult,489,464,Dec 2024 Beds Sitrep Data.csv,93
2025-01-01,Dartford and Gravesham NHS Trust,G&A Adult,493,474,Beds Sitrep Data Jan 2025.csv,95
2025-02-01,Dartford and Gravesham NHS Trust,G&A Adult,497,478,Beds Sitrep Data Feb 2025.csv,96
2025-03-01,Dartford and Gravesham NHS Trust,G&A Adult,494,470,Beds Situation Report March 2025.csv,94
2024-12-01,Dartford and Gravesham NHS Trust,G&A Paediatric,46,28,Dec 2024 Beds Sitrep Data.csv,7
2025-01-01,Dartford and Gravesham NHS Trust,G&A Paediatric,44,26,Beds Sitrep Data Jan 2025.csv,7
2025-02-01,Dartford and Gravesham NHS Trust,G&A Paediatric,44,28,Beds Sitrep Data Feb 2025.csv,7
2025-03-01,Dartford and Gravesham NHS Trust,G&A Paediatric,44,30,Beds Situation Report March 2025.csv,8
2024-12-01,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Critical Care Adult,26,21,Dec 2024 Beds Sitrep Data.csv,11
2025-01-01,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Critical Care Adult,26,21,Beds Sitrep Data Jan 2025.csv,11
2025-02-01,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Critical Care Adult,26,21,Beds Sitrep Data Feb 2025.csv,11
2025-03-01,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Critical Care Adult,26,20,Beds Situation Report March 2025.csv,10
2024-12-01,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,G&A Adult,719,688,Dec 2024 Beds Sitrep Data.csv,138
2025-01-01,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,G&A Adult,722,697,Beds Sitrep Data Jan 2025.csv,140
2025-02-01,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,G&A Adult,725,698,Beds Sitrep Data Feb 2025.csv,140
2025-03-01,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,G&A Adult,720,687,Beds Situation Report March 2025.csv,138
2024-12-01,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,G&A Paediatric,20,14,Dec 2024 Beds Sitrep Data.csv,4
2025-01-01,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,G&A Paediatric,20,13,Beds Sitrep Data Jan 2025.csv,4
2025-02-01,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,G&A Paediatric,20,15,Beds Sitrep Data Feb 2025.csv,4
2025-03-01,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,G&A Paediatric,20,10,Beds Situation Report March 2025.csv,3
2024-12-01,Dorset County Hospital NHS Foundation Trust,Critical Care Adult,9,8,Dec 2024 Beds Sitrep Data.csv,4
2025-01-01,Dorset County Hospital NHS Foundation Trust,Critical Care Adult,9,8,Beds Sitrep Data Jan 2025.csv,4
2025-02-01,Dorset County Hospital NHS Foundation Trust,Critical Care Adult,8,8,Beds Sitrep Data Feb 2025.csv,4
2025-03-01,Dorset County Hospital NHS Foundation Trust,Critical Care Adult,9,8,Beds Situation Report March 2025.csv,4
2024-12-01,Dorset County Hospital NHS Foundation Trust,G&A Adult,323,316,Dec 2024 Beds Sitrep Data.csv,64
2025-01-01,Dorset County Hospital NHS Foundation Trust,G&A Adult,329,327,Beds Sitrep Data Jan 2025.csv,66
2025-02-01,Dorset County Hospital NHS Foundation Trust,G&A Adult,316,312,Beds Sitrep Data Feb 2025.csv,63
2025-03-01,Dorset County Hospital NHS Foundation Trust,G&A Adult,324,311,Beds Situation Report March 2025.csv,63
2024-12-01,Dorset County Hospital NHS Foundation Trust,G&A Paediatric,14,9,Dec 2024 Beds Sitrep Data.csv,3
2025-01-01,Dorset County Hospital NHS Foundation Trust,G&A Paediatric,14,8,Beds Sitrep Data Jan 2025.csv,2
2025-02-01,Dorset County Hospital NHS Foundation Trust,G&A Paediatric,14,10,Beds Sitrep Data Feb 2025.csv,3
2025-03-01,Dorset County Hospital NHS Foundation Trust,G&A Paediatric,14,8,Beds Situation Report March 2025.csv,2
2024-10-01,EAST AND NORTH HERTFORDSHIRE NHS TRUST,Critical Care Adult,18,12,October 2024 Beds Sitrep Data.csv,6
2024-11-01,EAST AND NORTH HERTFORDSHIRE NHS TRUST,Critical Care Adult,18,14,Beds Sitrep Data Nov 2024.csv,7
2024-10-01,EAST AND NORTH HERTFORDSHIRE NHS TRUST,G&A Adult,561,509,October 2024 Beds Sitrep Data.csv,102
2024-11-01,EAST AND NORTH HERTFORDSHIRE NHS TRUST,G&A Adult,562,504,Beds Sitrep Data Nov 2024.csv,101
2024-10-01,EAST AND NORTH HERTFORDSHIRE NHS TRUST,G&A Paediatric,30,18,October 2024 Beds Sitrep Data.csv,5
